6 325  3.28533E+01  6.21655E+00  80  0.00  0.00 -1.00  1.23827E+01
5 326  1.64299E+00  1.37445E+01  80  0.00  0.00 -1.00  3.98935E+00
6 327  4.40077E+00  3.86152E+00  80  0.00  0.00 -1.00  6.00488E+00
5 328  2.07509E+01  8.96196E-01  80  0.00  0.00 -1.00  3.23228E+00
5 329  2.24593E+01  3.42750E+01  80  0.00  0.00 -1.00  2.00059E-01
6 330  2.06763E+01  2.69810E+01  80  0.00  0.00 -1.00  1.52692E+00
5 331  2.94870E+01  2.79384E+01  80  0.00  0.00 -1.00  1.12791E+01
6 332  9.11980E-01  7.67935E+00  80  0.00  0.00 -1.00  3.90148E+00
5 333  2.68396E+01  1.38349E+01  80  0.00  0.00 -1.00  5.10838E+00
5 334  2.65161E+00  5.62841E+00  80  0.00  0.00 -1.00  4.06043E+00
5 335  3.68447E+01  8.86625E+00  80  0.00  0.00 -1.00  7.17643E+00
5 336  1.52046E+01  2.34406E+01  80  0.00  0.00 -1.00  5.20191E-01
5 337  6.69250E+00  1.05358E+00  80  0.00  0.00 -1.00  3.63667E-01
6 338  2.76451E+01  3.04938E+01  80  0.00  0.00 -1.00  3.63927E+00
5 339  2.85478E+01  3.09297E+00  80  0.00  0.00 -1.00  3.58746E-01
6 340  2.35924E+01  3.70201E+01  80  0.00  0.00 -1.00  1.46382E+01
6 341  3.71879E+01  1.72178E+01  80  0.00  0.00 -1.00  9.45235E-01
6 342  2.02388E+01  3.32502E+01  80  0.00  0.00 -1.00  9.80922E+00
6 343  3.67694E+01  2.40655E+01  80  0.00  0.00 -1.00  1.04508E+00
5 344  2.89535E+01  2.07735E+01  80  0.00  0.00 -1.00  4.80029E+00
5 345  1.96327E+01  6.45678E+00  80  0.00  0.00 -1.00  4.65953E+00
5 346  3.90446E+01  2.29744E+01  80  0.00  0.00 -1.00  1.25194E+01
6 347  1.09300E+01  2.12571E+01  80  0.00  0.00 -1.00  6.61924E+00
5 348  2.79423E+01  2.66820E+01  80  0.00  0.00 -1.00  1.78505E+01
5 349  3.89729E+00  2.19494E+01  80  0.00  0.00 -1.00  6.38208E+00
5 350  2.44295E+01  2.67186E+01  80  0.00  0.00 -1.00  2.31835E+01
5 351  1.98050E+01  2.28633E+01  80  0.00  0.00 -1.00  9.24941E+00
6 352  2.35555E+01  1.76525E+01  80  0.00  0.00 -1.00  8.14260E+00
5 353  6.04867E+00  2.00910E+01  80  0.00  0.00 -1.00  1.47183E+01
5 354  2.92546E+01  1.26626E+00  80  0.00  0.00 -1.00  3.03243E+00
6 355  2.06467E+00  2.08825E+01  80  0.00  0.00 -1.00  2.92656E+01
5 356  1.28257E+01  1.40238E+00  80  0.00  0.00 -1.00  1.89827E+01
6 357  9.80569E+00  4.28721E+00  80  0.00  0.00 -1.00  1.94010E+01
5 358  1.53187E+01  2.20732E+01  80  0.00  0.00 -1.00  2.19984E+00
5 359  2.38867E+01  2.44444E+01  80  0.00  0.00 -1.00  6.77438E+00
6 360  3.74101E+01  3.08812E+01  80  0.00  0.00 -1.00  1.45639E+00
5 361  2.05259E+01  1.94672E+01  80  0.00  0.00 -1.00  1.17132E+00
5 362  2.60051E+01  2.78798E+01  80  0.00  0.00 -1.00  1.00698E+01
6 363  1.63015E+01  1.94740E+01  80  0.00  0.00 -1.00  2.80276E+00
6 364  1.91913E+01  2.84180E+01  80  0.00  0.00 -1.00  1.38821E+00
6 365  2.13679E+01  1.10659E+01  80  0.00  0.00 -1.00  2.13696E+00
5 366  2.42215E+01  1.12041E+01  80  0.00  0.00 -1.00  5.63520E-01
5 367  2.81348E+01  2.12196E+01  80  0.00  0.00 -1.00  5.11220E+00
5 368  3.75302E+01  9.41610E+00  80  0.00  0.00 -1.00  1.61889E+00
6 369  1.65398E+01  2.38990E+01  80  0.00  0.00 -1.00  2.65168E+00
5 370  3.13201E+01  3.68101E+01  80  0.00  0.00 -1.00  4.31275E+00
6 371  2.72596E+01  3.28471E+01  80  0.00  0.00 -1.00  9.45763E+00
6 372  2.10965E+01  9.21079E+00  80  0.00  0.00 -1.00  2.22318E+00
5 373  5.74737E+00  3.59808E+01  80  0.00  0.00 -1.00  1.07851E+01
6 374  1.00569E+01  2.60606E+01  80  0.00  0.00 -1.00  7.30235E+00
5 375  1.92623E-01  3.74374E+01  80  0.00  0.00 -1.00  3.81052E+00
5 376  1.10141E+01  3.43506E+01  80  0.00  0.00 -1.00  6.39063E-01
6 377  1.11571E+01  3.80972E+01  80  0.00  0.00 -1.00  1.24406E+00
6 378  2.02728E+01  4.91798E+00  80  0.00  0.00 -1.00  1.32387E+00
5 379  1.66590E+01  2.80989E+01  80  0.00  0.00 -1.00  1.24002E+01
6 380  1.74596E+01  4.30955E+00  80  0.00  0.00 -1.00  1.21227E+00
6 381  3.06470E+01  3.99462E+00  80  0.00  0.00 -1.00  2.01556E+00
5 382  1.76506E+01  1.37831E+01  80  0.00  0.00 -1.00  1.06570E+00
6 383  1.18826E+01  3.03048E+01  80  0.00  0.00 -1.00  1.27311E+00
5 384  1.35404E+01  1.32303E+01  80  0.00  0.00 -1.00  1.19048E+00
5 385  2.22425E+00  2.29273E+01  80  0.00  0.00 -1.00  1.85845E+00
5 386  1.94114E+01  8.09927E+00  80  0.00  0.00 -1.00  6.06109E+00
6 387  4.57898E+00  3.89739E+01  80  0.00  0.00 -1.00  4.45239E+00
5 388  3.45844E+01  1.96736E+01  80  0.00  0.00 -1.00  9.56544E-01
6 389  1.46958E+01  3.21965E+01  80  0.00  0.00 -1.00  7.95453E-01
6 390  6.48815E+00  6.38319E+00  80  0.00  0.00 -1.00  1.00214E+00
5 391  2.30891E+00  5.97005E+00  80  0.00  0.00 -1.00  2.09431E+00
6 392  1.87241E+01  1.52243E+01  80  0.00  0.00 -1.00  8.03484E+00
6 393  3.53482E+01  1.69653E+01  80  0.00  0.00 -1.00  2.52211E+00
6 394  1.64899E+01  2.60518E+01  80  0.00  0.00 -1.00  6.58105E+00
6 395  1.23331E+01  2.40569E+00  80  0.00  0.00 -1.00  1.68149E+01
6 396  3.25767E+01  3.59063E+01  80  0.00  0.00 -1.00  7.63422E+00
6 397  3.67797E+01  3.60487E+01  80  0.00  0.00 -1.00  8.85371E+00
6 398  3.08018E+01  6.83185E+00  80  0.00  0.00 -1.00  2.46419E+00
5 399  2.28977E+01  1.25614E+00  80  0.00  0.00 -1.00  7.74395E+00
6 400  3.21307E+01  2.08886E+01  80  0.00  0.00 -1.00  5.61374E+00
5 401  3.44649E+01  1.10879E+01  80  0.00  0.00 -1.00  4.14390E+00
5 402  3.47798E+01  2.34745E+01  80  0.00  0.00 -1.00  1.12142E+01
5 403  1.55669E+01  3.24758E+01  80  0.00  0.00 -1.00  5.00638E+00
6 404  2.10268E+01  3.75949E+01  80  0.00  0.00 -1.00  6.88204E+00
5 405  1.68015E+01  2.31945E+01  80  0.00  0.00 -1.00  1.81291E+00
5 406  2.99658E+01  3.52314E+01  80  0.00  0.00 -1.00  3.11416E+00
6 407  1.35234E+01  7.58194E+00  80  0.00  0.00 -1.00  3.78891E+00
6 408  2.97250E+01  2.87568E+01  80  0.00  0.00 -1.00  5.67239E+00
6 409  3.51665E+01  2.91475E+00  80  0.00  0.00 -1.00  3.62507E+00
5 410  2.84045E+01  3.51624E+01  80  0.00  0.00 -1.00  4.55637E+00
6 411  1.43752E+01  3.59412E+00  80  0.00  0.00 -1.00  2.46543E+01
5 412  6.44116E+00  1.66718E+01  80  0.00  0.00 -1.00  2.69844E+00
6 413  3.85714E+00  2.69877E+01  80  0.00  0.00 -1.00  1.12182E+00
5 414  2.25045E+01  3.25219E+01  80  0.00  0.00 -1.00  3.96068E+00
5 415  3.51277E+01  3.07744E+01  80  0.00  0.00 -1.00  1.84114E+01
5 416  2.54082E+01  3.58610E+01  80  0.00  0.00 -1.00  1.11169E+01
5 417  3.51365E+01  1.94588E+01  80  0.00  0.00 -1.00  1.15061E+01
5 418  4.52282E+00  1.50994E+01  80  0.00  0.00 -1.00  9.13366E+00
5 419  1.53048E+01  2.75031E+01  80  0.00  0.00 -1.00  2.87305E+00
5 420  4.86958E+00  3.07286E+00  80  0.00  0.00 -1.00  5.34373E-01
6 421  5.73208E+00  1.91056E+01  80  0.00  0.00 -1.00  7.69319E-01
6 422  2.83435E+01  9.52077E+00  80  0.00  0.00 -1.00  8.40138E-01
5 423  1.56387E+01  3.90352E+01  80  0.00  0.00 -1.00  2.03949E+00
6 424  2.51507E+01  2.72479E+01  80  0.00  0.00 -1.00  4.97225E+00
6 425  3.63476E+01  1.44960E+01  80  0.00  0.00 -1.00  3.22805E-01
5 426  3.43685E+01  3.17711E+01  80  0.00  0.00 -1.00  1.68969E+00
6 427  1.71549E+01  2.94044E+00  80  0.00  0.00 -1.00  1.83347E+00
6 428  1.99452E+01  1.93549E+01  80  0.00  0.00 -1.00  7.95105E-01
6 429  1.80294E+01  1.99863E+01  80  0.00  0.00 -1.00  6.18399E+00
5 430  2.96303E+01  3.73137E+01  80  0.00  0.00 -1.00  1.44718E+00
5 431  1.20049E+01  5.84782E+00  80  0.00  0.00 -1.00  2.36988E+00
5 432  4.40073E+00  3.21288E+00  80  0.00  0.00 -1.00  3.62543E+00
6 433  3.88990E+01  1.63271E+01  80  0.00  0.00 -1.00  2.03837E+00
6 434  9.53641E+00  3.85264E+01  80  0.00  0.00 -1.00  1.98179E+00
6 435  3.33390E+01  7.92319E+00  80  0.00  0.00 -1.00  2.38472E+00
5 436  5.17925E+00  7.85230E+00  80  0.00  0.00 -1.00  2.77616E+00
5 437  1.35648E+01  2.30272E+01  80  0.00  0.00 -1.00  8.52494E-01
6 438  1.76107E+01  2.34270E+01  80  0.00  0.00 -1.00  3.86887E+00
5 439  1.73151E+01  1.47281E+01  80  0.00  0.00 -1.00  5.70779E-01
5 440  1.52927E+01  2.40053E+01  80  0.00  0.00 -1.00  1.41527E+00
6 441  1.71789E+01  5.95149E+00  80  0.00  0.00 -1.00  1.18924E+01
5 442  2.68079E+01  3.98160E+01  80  0.00  0.00 -1.00  1.20031E+01
6 443  2.79226E+01  1.61096E+01  80  0.00  0.00 -1.00  1.02699E+01
5 444  3.39711E+01  3.27811E+01  80  0.00  0.00 -1.00  2.86450E+01
6 445  3.17353E+01  1.49700E+01  80  0.00  0.00 -1.00  2.09899E+00
5 446  3.84312E-01  1.91911E+01  80  0.00  0.00 -1.00  7.20126E+00
6 447  2.55623E+01  2.58598E+01  80  0.00  0.00 -1.00  3.49836E-01
6 448  2.57959E+01  3.19614E+01  80  0.00  0.00 -1.00  4.95723E-01
5 449  1.50946E+01  1.43069E+01  80  0.00  0.00 -1.00  8.85907E-01
6 450  1.55800E+01  1.33723E+01  80  0.00  0.00 -1.00  1.05958E+00
6 451  2.77435E+01  5.79589E+00  80  0.00  0.00 -1.00  7.94191E-01
5 452  1.16610E+01  2.66743E+01  80  0.00  0.00 -1.00  2.97402E-01
6 453  3.41746E+01  1.25879E+01  80  0.00  0.00 -1.00  3.25712E-01
5 454  5.76570E+00  2.40900E+01  80  0.00  0.00 -1.00  1.33495E+00
6 455  2.23522E-01  3.68332E+01  80  0.00  0.00 -1.00  6.07033E-01
6 456  1.52782E+01  2.06613E+01  80  0.00  0.00 -1.00  7.93923E-01
5 457  1.37782E+01  1.05653E+01  80  0.00  0.00 -1.00  1.25846E+01
6 458  1.16400E+01  3.33459E+01  80  0.00  0.00 -1.00  9.92794E+00
6 459  4.97562E+00  2.53848E+01  80  0.00  0.00 -1.00  1.85824E+01
6 460  1.94789E+00  1.83218E+01  80  0.00  0.00 -1.00  5.96695E+00
5 461  1.50727E+01  6.23491E+00  80  0.00  0.00 -1.00  4.30413E+00
5 462  3.02342E+01  2.66389E+01  80  0.00  0.00 -1.00  2.31001E+00
6 463  4.61216E-01  3.17952E+01  80  0.00  0.00 -1.00  3.83191E+00
5 464  2.24366E+01  1.15462E+01  80  0.00  0.00 -1.00  5.34568E+00
5 465  1.66224E+01  1.28244E+01  80  0.00  0.00 -1.00  4.71821E+00
6 466  2.05836E+01  2.87662E+01  80  0.00  0.00 -1.00  4.65462E-01
5 467  3.36818E+01  9.27581E+00  80  0.00  0.00 -1.00  4.43547E+00
6 468  1.86003E+01  1.49344E+01  80  0.00  0.00 -1.00  7.85801E+00
5 469  2.00171E+00  2.95401E+00  80  0.00  0.00 -1.00  1.47333E+00
6 470  8.09797E+00  2.26473E+01  80  0.00  0.00 -1.00  1.83020E+01
6 471  3.32610E+01  1.69021E+01  80  0.00  0.00 -1.00  7.86206E+00
5 472  3.35819E+01  1.17217E+01  80  0.00  0.00 -1.00  4.58299E+00
6 473  7.24783E+00  1.43010E+01  80  0.00  0.00 -1.00  1.01494E+01
6 474  3.73644E+01  2.35768E+01  80  0.00  0.00 -1.00  1.23445E+01
6 475  1.47616E+01  1.85223E+01  80  0.00  0.00 -1.00  1.18748E+01
6 476  2.51132E+01  3.77781E+01  80  0.00  0.00 -1.00  8.55184E-01
5 477  1.62315E+01  2.01926E+00  80  0.00  0.00 -1.00  2.26531E+00
5 478  1.77940E+01  2.38371E+01  80  0.00  0.00 -1.00  1.75409E+00
5 479  2.99324E+01  3.45669E+01  80  0.00  0.00 -1.00  5.16147E+00
5 480  5.24092E+00  4.18317E+00  80  0.00  0.00 -1.00  3.26278E+00
6 481  2.66123E+01  3.33351E+01  80  0.00  0.00 -1.00  5.20263E-01
6 482  2.32514E+01  2.63437E+01  80  0.00  0.00 -1.00  8.59539E-01
6 483  3.92813E+01  7.56636E-01  80  0.00  0.00 -1.00  1.08192E+01
5 484  3.68589E+01  7.78715E+00  80  0.00  0.00 -1.00  7.12496E+00
5 485  3.87089E+01  2.09229E+01  80  0.00  0.00 -1.00  1.81702E+01
5 486  1.11518E+01  2.87918E+01  80  0.00  0.00 -1.00  3.89956E+00
5 487  2.36183E+01  3.34833E+01  80  0.00  0.00 -1.00  2.16438E+01
6 488  3.33876E+01  2.63955E+01  80  0.00  0.00 -1.00  1.01553E+00
6 489  2.92179E+01  2.57211E+01  80  0.00  0.00 -1.00  5.30785E-01
6 490  1.39812E+01  2.13950E+01  80  0.00  0.00 -1.00  1.96046E+00
5 491  2.65659E+01  1.29372E+01  80  0.00  0.00 -1.00  3.31185E+00
6 492  3.47675E+01  1.76948E+01  80  0.00  0.00 -1.00  1.70096E+00
6 493  3.67187E+01  1.10667E+01  80  0.00  0.00 -1.00  3.78862E-01
5 494  3.80701E+01  4.68951E+00  80  0.00  0.00 -1.00  1.28350E+00
5 495  1.66403E+01  3.34550E+01  80  0.00  0.00 -1.00  6.14774E+00
6 496  3.85014E+01  1.33171E+01  80  0.00  0.00 -1.00  4.98144E-01
6 497  2.10473E+01  2.14382E+01  80  0.00  0.00 -1.00  4.58346E-01
5 498  3.27243E+01  3.71956E+01  80  0.00  0.00 -1.00  3.43695E+01
6 499  2.65157E+01  9.72914E+00  80  0.00  0.00 -1.00  1.29034E+01
